30.777169765859295,30.54182785360889,24.750863432932768,24.83259344616684,17.516606311480768,16.949186067069952,16.92061868302109,17.20596968983067
27.376595488092576,27.624640718528966,22.035458371219775,22.433969685715578,15.373709959599143,15.201627017164547,15.06911363396558,15.476146595183
24.91778688165532,25.14876519135463,19.992465390547373,20.371659982904497,13.957260724354567,13.784326733375325,13.768437539475492,14.118102762145023
24.4124812202067,24.344582956785594,19.55842149627482,19.857492385839496,13.74832113351849,13.048801233790089,13.462148440533252,13.625753551015032
22.996423430397943,23.30305754996542,18.63358833710574,18.83960874844974,12.617224019728864,12.756422264531999,12.541929352845619,12.863334178010973
23.815935433379522,23.866583366552327,19.140910782348012,19.202566475545776,13.176744524712198,13.292868486889827,12.928697973067443,13.0237667335583
24.239659456600144,24.225846715651553,19.64384894231958,19.43791792297888,13.107989340065616,13.274688391423947,13.34059456822421,13.08146715196719
23.793320675416947,23.85400916475137,19.16769543037303,19.08398367070824,13.214838407742475,13.32772760470789,13.087342870674988,13.08253415535653
25.90528271573788,26.62208154940386,20.812999352150886,21.387034944820623,14.081904614740342,14.481271555192253,13.972619743887696,14.404423994648043
28.110912354027406,27.799490868011297,22.490640060382365,22.430336222886012,15.570726389127643,15.070941140768277,15.117808772234168,15.178319111767292
31.240833328000747,31.21613107239061,25.20822926260562,25.354566988377407,17.129417969249168,16.9781305524364,17.130894565697037,17.209302798388073
32.514752591888175,32.61765424499593,26.11926640925649,26.36981133533834,18.035796899059466,17.913272879997905,17.677448833471743,17.888764627601233
34.27085938991391,34.16583382770694,27.909001808158155,27.690428218863424,18.70532043029245,18.844317479108344,19.283818715127772,19.079166571827493
36.14383079048575,36.100235986620504,29.329654030497082,29.3342447401184,20.04353826653445,19.918166045414907,20.14953319344716,20.194601441208725
37.90379937005091,37.65506269222186,30.727777750917976,30.524304760890434,21.03718695258016,20.840512131219043,21.136381085601595,20.972774624626307
37.51898919685554,37.83303410083505,30.559703959774723,30.666317436396074,20.72188549096238,21.120679128856334,20.92089469215612,21.249762843679164
38.70683350344033,38.524765210042,31.48443015279184,31.20348650275338,21.560266590415328,21.544498014696444,21.70329644903384,21.4960589271252
40.354150205261305,40.48932679829395,32.75332139819812,32.81842922336469,22.545218794034984,22.820680735028407,22.542116197255915,22.822262396516777
40.92022695705743,41.180516233311785,33.17060993468193,33.42800296470681,23.090032466579498,23.176738649967962,23.00022274319721,23.295575786062034
40.32559369066757,40.368335085325306,32.88395580936884,32.65205170259385,22.490752156153082,22.880393202134172,22.964738809819757,22.849200917900408
38.885469446222636,38.90025009707385,31.540780155117723,31.441561972201526,21.876463376395105,22.012614352500744,22.044611242652955,21.70351350424486
38.2360721561748,38.02278112633437,31.07411031599176,30.90899673633047,21.341855442150635,21.1221809681224,21.525859427204658,21.280415593229804
36.240428937676995,35.56150821056125,29.527490800851968,28.741726820593545,19.995963575209537,20.004801718960575,20.418522635731836,19.906451995783986
32.15926831144659,31.83053932304346,26.09204548751807,25.645882885264147,17.870295594009434,17.751642766582773,17.97067472189095,17.56028863656052
