31.861021703635778,24.637815457047996
31.364670818850218,19.541404501302004
31.591966142275254,27.348493179960784
20.972432287285795,25.04607728633536
28.159542981447544,16.244201903519226
18.110267235737226,33.74206600562339
19.070292878795144,22.040696193338828
18.671267516892662,23.05346757122079
15.234495922010284,24.262198671965706
28.677279650997896,38.94799534546728
28.727591243907764,40.83348937261988
38.211847361750515,34.97829434438582
19.913131717942054,47.62212975185242
27.908300549026414,40.24987206578285
41.11833679598604,34.7678169795796
39.366733925583034,40.35708009482524
34.16299153686451,43.6202809710093
36.19012853690605,41.2658390488905
43.30557412266789,44.24712550212644
34.954580920966656,51.24201641178269
41.52923368407984,34.97961881335567
36.51020573978095,43.08145748290819
35.724489179388314,40.14137165430733
30.669705035375323,27.50331931704377
