25.52351892,32.7205203,23.06302023,28.37873477,19.87738586,35.60793026,25.50351785,22.56844283,29.42237054,20.63935971,30.96016337,27.52464762,27.84542902,27.69141477,23.14796401,19.77232138,33.11753572,26.96170978,29.54397005,19.94284658,34.87925629,23.70554461,27.36637331,28.61456055,22.63379849,25.77578902,28.79778136,27.96209728,23.76462873,25.99586293,20.05950121,27.46744824,23.55489069,19.37984034,32.40386793,22.6699656,16.57266765,21.02959639,26.19692614,21.44834875,24.73496548,30.13395442,22.31807232,32.41404324,30.59452089,25.67888617,24.1078675,20.03116533,20.97479449,25.78103733,39.91119108,30.05421111,18.18236031,31.57600833,25.19762244,23.74535624,19.53026105,15.06389304,20.77118911,18.43326288,13.13848845,39.96571905,26.49803159,25.61337193,25.12670465,40.06669201,22.73757396,24.0491896,30.88866659,23.50133453,19.11139921,16.87088143,24.6192283,16.86433171,28.37078087,18.3527152,14.60762911,29.81823776,28.25700711,19.14320385,18.87341783,34.07849657,22.62306347,24.82426282,19.41851973,32.3142451,32.3926805,25.5950601,24.56786047,21.76482845,24.90166316,25.11800782,26.84291574,20.98456168,45.55945506,25.25525951,36.36939713,31.08035664,18.62361964,17.7395224,32.02081786
19.18107146,20.02825309,28.20502461,20.63566784,20.09224626,19.70117003,18.82727555,20.76082162,25.27023967,27.09166906,17.43068144,11.2766061,20.91081254,16.35515804,19.54358514,17.38160313,20.12123715,19.42414725,21.04593258,23.03274203,15.99681685,18.53212111,19.07896509,17.47608655,18.9270921,22.09500285,19.45478112,14.25262785,14.96448168,12.56666099,23.39750915,24.26830902,15.85618567,19.42925617,27.83767061,19.67835362,13.25337589,26.66486137,20.46625195,21.87928147,22.07321683,19.94021189,20.40904675,10.83797216,21.66692855,17.84337103,15.91549497,21.29185245,15.21785215,28.85634589,22.36010348,14.79453485,18.99650842,12.76298454,21.65284685,16.65052203,16.22476826,29.38914951,17.17821039,17.7162414,27.10004142,16.09947829,29.06007744,23.41064781,18.92335885,16.92351641,14.41327974,24.92210062,14.46297792,18.9228778,14.25344999,16.29217375,17.98896394,16.85309884,16.33616824,15.21933781,14.18490167,31.39303931,18.63072885,18.31977097,15.18269646,20.67987128,20.47114213,17.8989794,16.75164025,16.18666478,17.83369732,12.02756402,24.07147446,13.96088363,12.75581697,18.8725317,12.45881672,19.35534224,19.20109358,22.09979221,15.94569264,21.05963774,24.77079421,22.06171399,15.76258344
16.39506587,17.15028913,15.56633222,14.66448532,16.36343373,17.18405461,14.77277043,17.65478751,16.95337307,23.1560007,14.59203761,13.49460448,19.90137257,11.30872565,8.672434555,15.00479147,25.52688272,13.94283356,6.992949143,8.884336886,12.52387925,20.48611404,14.66713287,16.6644008,14.51955161,11.01956639,30.13829999,18.37271805,15.1569251,11.93536207,11.377336,14.18181174,26.28921826,19.37628691,12.89582802,11.10927377,17.33039813,20.00924767,13.47726705,25.69498846,14.17597864,15.44477582,16.52892657,20.38522384,16.34048237,27.44671708,18.57491136,21.27461836,18.4249694,12.80325084,17.4478435,12.36775161,18.93450087,13.51513952,19.17777488,22.09787966,18.0984762,10.3575324,19.30954746,14.80286573,11.79054155,21.99847711,12.14087018,8.658137047,16.23542984,23.39229511,11.48304518,21.4561509,10.15194927,11.34481918,20.6848857,13.42918914,14.91382796,18.97481323,22.25059006,13.84877272,14.42035926,13.54499152,15.02750909,7.238946664,19.92971875,23.15381918,12.19250544,18.31851916,16.84566394,22.98123974,7.984360035,16.43985696,16.13568274,13.00286194,14.96462835,17.1329009,21.58240951,15.11588553,23.55659812,16.92153983,16.67064513,28.22727684,10.67884152,15.40272574,12.7620396
15.11834387,13.48278654,24.04355429,19.5268356,21.59750605,11.50147515,16.78552407,15.99772897,14.10826114,18.03655961,14.20395852,21.05473834,13.68447995,10.3920669,4.273141808,15.97707268,11.05809897,10.66161642,13.16759106,14.05933936,14.05061046,12.70235192,9.736632882,22.8185252,9.705946791,14.52706909,20.97026016,11.87459325,17.00338557,15.40409003,16.66360966,14.78621809,10.57270607,18.34949056,10.81144408,9.34834153,14.42278462,19.86292053,13.42941408,10.52594588,11.9568865,21.18139459,18.33964154,16.36004272,15.33733763,10.6569541,23.46846191,19.88902274,16.38789686,18.53589016,19.07806801,17.30669968,10.14521891,14.96845976,14.80540503,14.76432056,11.25137112,21.36787442,11.22887611,8.628237997,17.86120241,15.82984061,13.94214975,18.52298103,6.425324539,18.54715471,12.56833558,10.53046899,14.87548418,17.61871877,15.44232565,19.42171418,19.75506589,9.313698423,16.38017126,12.19679108,14.0106918,18.64655734,21.37930502,14.99635742,18.31331573,16.62776748,20.31271671,13.09281412,17.78769125,16.32860385,16.33898998,16.06787552,9.798921811,13.04209368,10.64560058,12.11475224,16.87438122,15.82413933,19.76134897,13.78690012,13.09120484,20.4270601,15.5080255,12.62071982,8.368388852
13.35369818,10.47931834,6.075865244,13.06652202,16.95319215,12.2223134,17.7539834,14.50816297,9.851501069,20.15001026,21.31273973,12.01731922,15.70612929,14.87741687,15.22614128,14.92031977,12.42828849,12.10218251,11.98967058,10.05250623,12.44656965,18.88431152,11.38938892,11.2424672,13.8256645,12.00702218,13.81596802,15.58495036,10.50138639,6.118085679,18.64006241,15.24142371,11.70226146,17.7843108,9.870639581,7.397055567,15.87709275,16.75325647,9.157761235,7.194524094,21.2978778,7.61637072,18.21241583,13.57832974,11.80610314,8.475739352,16.43963478,7.135350455,11.62604414,11.08199658,15.4744773,17.29562837,15.70174113,17.35966107,13.77894046,4.404270472,16.4004942,15.86636787,12.50355318,14.52749952,18.23709064,16.61405187,12.34772921,11.30223657,13.17300601,15.14788074,16.76392213,11.83105719,17.45674142,16.08397238,17.51219208,16.25250932,9.554897873,13.65109788,16.60309675,14.98599717,9.728813026,11.57165547,10.65875936,12.51603689,13.47455513,10.04178616,15.49654743,10.62581729,6.35437931,13.25734788,12.99858782,18.66607507,9.63540841,13.35239456,11.59908853,12.58724946,7.035978809,11.70275968,7.285225486,14.93603895,14.86118283,17.31985759,15.18995766,16.2449839,13.00157096
15.2943421,15.10166295,19.45296521,21.61029688,16.90565014,16.00770843,13.86603784,17.81306439,13.38414618,23.46053875,16.17292816,12.17322426,12.50948228,12.93258317,19.50364005,13.02911495,16.30766811,12.78683858,11.42519297,20.60820238,25.21203171,9.953841135,10.49083321,16.66964198,20.48220852,15.59275746,13.66071672,11.65073269,17.13609051,12.99115914,16.51482741,12.74321126,15.3486211,7.530287803,17.46853611,16.33200955,19.0485435,18.40300323,12.50828833,4.766307163,15.42909276,11.60012529,7.791432551,10.78615716,13.61823278,18.21598698,15.23253403,21.40220218,26.80045321,9.471470473,20.55768034,12.95455145,15.37306074,22.81474048,16.59924948,18.51669552,17.21126628,7.504713552,12.38957955,15.37448337,15.61145573,16.48684929,18.5262881,16.16334007,26.83416552,13.02025934,19.02776915,13.46764518,10.95050865,19.24641127,24.85606476,12.1625935,14.69691561,15.53914259,10.02939983,14.1126839,9.033707399,14.83904726,17.98332671,15.13752823,14.73616979,17.79242834,13.66378834,8.158001843,12.89909829,16.19873523,16.70136991,20.03938852,16.01570897,7.916104833,13.08774679,17.69247291,14.69469874,9.231310545,9.827794804,11.12822974,15.34828617,19.62832177,9.52919031,22.64143169,15.58052796
15.82393398,20.62370054,16.62377348,13.51604968,13.16453128,17.23703145,15.62603728,17.81781571,16.33712266,11.5082214,17.97088216,17.8680905,13.43523127,18.44831359,22.00872886,13.99141669,21.69171291,18.10205027,20.65463714,13.52837291,12.26944077,13.89291164,7.574322018,25.27865003,24.73647631,16.08202279,25.40832755,13.76945997,19.48463051,24.02255755,14.82115146,20.46869998,22.3787448,16.3321103,13.45093757,18.57688888,13.97810349,19.27346217,13.66786965,8.871486777,9.549116871,12.05787281,16.3683182,14.88678951,12.96159563,13.08147056,14.93387916,12.10030367,14.9773131,32.10598888,14.94099425,13.67906645,12.9672559,11.73251098,19.53399444,13.75932572,23.91410633,11.27761006,17.13561758,10.32643426,17.53233043,20.05378059,9.576958041,7.200877201,15.11913674,14.17412552,13.3399522,13.34880287,18.53479943,22.22649839,15.47436435,12.96532984,22.18371159,10.91299691,16.34035102,11.94870329,15.57219491,23.46980802,15.05732664,6.569242811,10.74236703,17.28716412,10.13138736,16.13647321,19.30900254,12.32765548,16.46029332,13.81537355,17.4851205,13.26108793,10.41336451,14.32602305,19.70278334,17.03110325,16.31436749,10.62895777,16.57664991,11.96726157,13.94111075,20.20226951,15.95075307
14.99060337,15.71029593,15.80418734,9.313224375,13.53736057,24.49798004,20.93120274,16.05221987,15.27825799,10.08630082,12.24686084,20.14674086,14.97328116,21.50225639,22.3188884,21.58731894,11.82683784,12.95811139,12.92249509,14.11605303,7.282064551,17.66717471,11.25686776,12.6090544,11.63892452,21.46374481,18.31157735,14.76739031,8.593078506,23.01927432,17.06383031,11.67805483,12.72208254,15.45951619,10.47899948,17.26240572,18.1958142,6.842485103,11.7175203,7.714724009,26.36979527,22.60579015,14.95975165,7.60757922,17.80415435,15.61882248,14.14770184,16.47128851,11.36950438,13.83992617,11.67699881,23.57193004,16.52181289,20.70586829,19.61414564,5.482434155,11.57109805,13.03951223,23.10043935,21.41453879,19.38637699,15.94400043,19.10848615,15.02312628,14.10285092,17.78721829,15.80054017,8.828540651,17.51651589,16.10013972,12.0108055,21.56834381,11.86520642,7.226475525,12.22924884,14.4994104,18.14495624,10.38769641,20.02806201,20.2176958,10.62818853,16.41503936,18.03817659,13.29517045,12.44299413,19.16571218,13.48908709,11.02052113,13.26961325,13.15399355,9.304968987,8.10249195,10.63740499,9.561817256,16.70651982,11.73794545,8.070083533,17.07018515,16.842746,21.23341543,12.051016
17.79078663,18.03482944,24.38050019,19.7578232,21.06375875,18.50051395,12.68851533,16.53769128,15.92918453,6.884460338,16.52352561,36.76373041,35.82404467,18.42560141,6.084158572,15.96356183,12.13862835,10.61959892,20.37513676,6.61876583,16.9828353,11.02678141,27.24720953,21.32264082,14.92259505,15.88948844,9.814873881,11.08302612,18.39578226,25.96499433,19.79466805,16.43258672,33.44108683,29.38164826,23.82048585,20.91581106,26.69171749,11.91168955,12.54022312,24.38323679,17.23640072,16.04569769,17.24743345,17.93852024,13.18130914,11.86390657,14.61874795,11.55771319,11.89586018,20.8714446,23.4199671,18.90209658,17.24299416,16.58879062,20.95509566,10.97655964,15.54044718,20.27429236,19.47784348,16.50275744,16.50253261,14.31782164,32.55093169,11.11203904,22.83543082,15.59796837,24.28521229,22.54360464,11.27229831,24.40949647,18.30032733,20.41313028,16.4013992,26.52465183,11.66121124,15.16592031,20.60152322,14.35008327,8.260094474,24.22332514,12.30276964,17.36186616,16.6103402,32.7047439,17.76414775,15.04108663,14.64389432,22.92538943,28.59524833,17.98767269,14.26849486,15.64091213,5.801243583,11.56455405,21.38769096,15.2103666,19.91031439,14.56431967,13.24280216,8.479382529,14.32713224
20.50021302,29.18983718,17.70749154,20.85531872,30.06482444,14.81406114,26.55132346,19.58433982,18.02359569,21.45835384,20.55568032,29.68766923,17.60182653,40.21522339,17.68244943,25.23413626,16.52879229,20.46679754,18.56041712,25.64454534,21.59139815,13.98160868,8.7076114,13.86062438,18.74901344,17.16641215,20.3019514,25.69330123,25.32195816,33.67960538,15.57624755,19.50726267,36.01798671,25.16223271,14.62932639,11.76009822,13.98642873,18.7658708,33.17338446,15.37945768,22.80708984,21.31735345,11.46187991,20.4539163,15.92209981,27.70328622,16.12944682,22.76261928,14.3916108,27.02047395,25.25332564,30.00650783,24.60926659,20.95314313,15.03573632,16.89452522,23.06228615,23.15229033,14.77110547,20.83004718,15.12874453,20.69334425,20.43534915,18.22466861,20.26432924,13.79643729,13.94440032,14.47503708,15.08943876,10.18562645,23.99727182,21.474421,17.77340581,20.05011027,21.17189231,33.2581491,18.1463925,15.62293244,24.00688247,18.9423051,20.30286259,19.66141572,33.03645323,13.38017449,26.11049782,20.79229199,28.14850344,20.59734708,16.26046659,14.70502907,24.12624077,11.52581109,29.67710676,20.94641254,16.2784017,7.377341056,28.41407201,11.60067158,18.90215345,24.93939176,18.58104519
