52.784449696007094,49.662494667590686,56.06988547055345
53.167055032826546,51.3243366590488,51.02450301010077
49.37132260560179,48.51768217164978,50.23242906662805
50.47274609079494,51.348798899281995,52.19892717795489
53.159411236536954,50.65019113698046,47.80680692012215
51.72971030686911,53.3784003955047,48.243994689123554
50.36559911084366,46.540821935300436,47.66044079537395
48.56349417819082,49.421816179582144,49.87070906542683
50.80380176060956,46.272977973254136,47.13011549243811
43.53072513881552,52.970394750407245,51.8945843688265
30.056150061941857,51.17787919889487,53.59860755016932
50.23921430677211,55.955124961826826,53.480032348189425
54.550374636301406,53.90781892795592,43.31813309618871
48.669077692662015,56.15735317363135,57.42666802747158
48.87395590025729,55.30153534133124,51.63301792506724
49.28087256627567,55.4687990414629,47.34633739327214
25.52693838719658,38.81743056574237,56.616429599371536
56.56186394631164,51.41761824048218,30.477578912326923
53.72475213875704,51.478641538784146,57.94862422064326
64.57796974212512,56.51075890507171,49.06535202300378
56.11795404908109,53.47155558231179,52.5062613265565
54.83680718009253,53.13328459268215,52.63037779423139
49.97855708664797,50.949338048595564,54.004567623315644
56.191016183717764,53.73083925749167,51.110824181415055
