52.96984258841785,51.342678850386974,49.453815348723474
47.14153369444998,47.391954040240385,46.743856036089284
54.337174892589516,51.019609169511895,50.3151743245728
48.35479404837905,47.51871710653773,46.44777154901834
49.250734762912394,47.8719907370823,48.720618569387675
45.558513030908756,49.04375290792186,48.858359091325056
47.90101584947905,48.28359411778496,48.15984901917162
50.50937523066785,48.11962242226087,54.32315484045564
45.634367287591935,48.407228101028636,46.43367837709663
50.39506186664609,50.8318114402996,49.60997295793154
47.21232671187819,51.205080218114695,52.10222240864166
52.54271589234547,50.46580814166656,50.64788971334241
52.964853183806774,19.541794744881777,55.55327322732965
53.128594016021566,53.227352156425965,57.754364888281316
54.47064718421304,56.735346871602744,55.05682227658642
34.3468579762074,54.261238429323335,56.22373195806088
56.12089705544618,57.553254989660466,52.46215562820476
52.612457659871964,57.117050459522375,58.18971063705449
47.45763930687563,43.852920788955046,57.10622293099538
50.63960240037735,56.88617681575448,57.124843092125786
60.82388762582182,56.85433164465746,56.15451259662511
56.37829289933173,52.289660976935274,55.130551243524565
54.61304055515429,56.01328590376612,54.92179290848978
49.19054352024117,53.42270021590578,52.365541967416924
