Loss Days
15.79
12.45
8.85
77.21
27.48
18.2
27.53
30.51
178.33
9.17
44.56
13.54
4.9
24.31
60.42
1.6
18.04
13.7
13.22
51.55
87.29
98.88
4.26
130.07
160.11
23.04
22.31
56.82
38.24
51.48
20.46
17.09
20.73
99.99
29.12
41.07
9.29
13.15
28.93
133.96
94.25
110
33.17
26.54
42.51
37.11
24.24
82.46
39.57
44.1
10.13
19.99
57.5
6.51
38.93
42.02
117.51
16.37
45.03
16.2
28.83
90.16
42.88
18.12
13.74
72.31
56.49
211.87
29.41
35.67
47.48
40.26
28.44
39.9
3.66
45.96
80.45
6.33
47.97
22.69
78.62
17.96
27.61
234.13
37.25
26.74
6.35
36.15
103.02
37.04
58.71
10.6
26.02
59.45
125.66
36.34
13.32
8.62
26.41
6.32
31.53
44.63
225.89
65.41
33.08
28.05
44.51
261.67
13
29
20.59
136.58
107.8
132.89
46.39
9.42
89.58
20.89
30.39
42.48
6.27
20.9
77.94
25.56
33.65
52.39
13.78
16.47
30.84
73.85
23.34
15.35
20.9
28.42
7.69
2.68
93.48
8.74
24.64
27.4
55
10.31
10.81
34.86
57.34
55.26
60.86
4.23
20.82
86.56
17.59
25.3
131.85
40.78
70.4
37.38
18.38
40.35
16.72
23.82
23.11
80.16
7.11
59.81
138.2
4.25
4.45
12.36
39.62
62.87
73.35
7.86
2.81
29.06
77.03
3.34
116.17
27.85
6.26
11.52
13.32
132.23
46.27
7.23
3.55
41.41
3.52
25.66
113.71
53.31
146.36
124.63
68.42
68.53
38.79
22.34
49.37
37.78
29.87
7.47
35.22
95.36
46.35
7.13
118.83
34.06
25.56
22.23
76.3
2.91
37.34
101.41
5.87
36.75
46.62
87.87
84.08
42.81
14.66
198.74
47.37
25.01
50.97
38.9
30.86
62.82
29.65
240.14
64.12
99.84
63.44
66.48
159.94
20.14
37.3
39.57
241.08
24.75
10.3
17.01
119.68
79.59
59.89
39.5
10.65
101.36
297.33
5.61
82.39
29.43
163.08
182.1
35.9
8.96
71.63
2.15
13.15
123.44
4.5
141.64
7.88
16.84
172.86
10.72
69.7
61.6
62.07
22.05
27.36
27.71
203.82
19.36
565.9
15.98
11.57
24.24
25.17
10.04
