,Min,25%,Median,75%,Max,,,-2 sigma,-1 sigma,Average,+1 sigma,+2 sigma,stdDev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,11.35878286,46.64748754,63.04288425,73.86110012,94.28638373,,0,30.02444823,46.53366624,59.9947204,79.55210225,96.06132026,16.50921801,,53.12872457,40.75745864,80.21530693,74.51792309,45.63904858,64.19998887,60.60070142,75.99544433,58.16988538,38.56980539,73.18479102,75.35022271,54.66858837,60.21304662,71.01443512,31.13731169,36.3518859,76.21963734,72.91563768,49.78911661,30.23051925,54.66206446,65.32602608,60.25684255,52.45550632,70.04074152,74.77252741,86.44551175,41.57364037,80.36679398,63.44655539,86.44851245,46.27944746,58.54632115,80.77148553,38.19401777,46.99713335,79.03441318,76.50100767,79.43455423,76.18746692,71.94478558,41.2565821,62.19492266,79.13439056,60.49623456,76.83611359,66.42417534,57.72892613,76.87572392,42.1172266,74.46943032,73.05913036,68.71090693,32.53108336,46.78286295,80.76075684,43.18167776,94.28638373,76.75402828,76.07324031,43.05611338,72.15702772,49.98574812,77.56783421,80.40397667,67.79431928,47.14314634,63.19950734,78.4011546,57.18362927,48.28358804,51.20659731,35.44595891,76.07484989,47.35648625,40.62953584,42.41889397,77.29529313,38.68601723,54.01940562,77.08084928,83.07755474,39.22339644,72.79549359,74.00661185,84.30090098,47.62393921,76.00339426,68.2308413,69.49804354,44.1564909,52.15658901,44.34635283,41.3505003,34.94467266,27.56763982,44.16199883,76.41238867,57.06113338,37.36771453,43.7250661,41.45539673,70.41556606,49.14412348,51.80752075,80.62053126,55.90324675,72.88229025,54.5843134,80.11490461,53.33150855,74.9197264,60.20378678,69.80299905,39.81388788,17.94505548,76.54589041,69.37473183,74.14404297,56.52780052,66.11387271,78.18936074,43.40937005,67.79665667,83.1844502,65.45938355,72.77347047,60.79369227,61.9820882,39.70713488,44.95709176,53.83462436,75.95492605,74.05444705,70.10282884,37.49074744,74.19996782,73.7356889,34.03534454,47.91651167,74.48052394,33.72039922,47.71129427,74.88338189,32.84225221,77.16150038,68.63573244,72.63074298,76.62789486,75.18681807,66.36580919,58.11874004,52.48528342,73.07768156,73.77848298,73.79105091,30.00114878,65.90331614,73.94082745,65.33078799,81.53826549,73.25506132,26.62127061,73.54581221,76.35780141,71.06838914,25.30301246,74.78053014,52.10512735,75.60266004,30.95183809,37.60848186,51.5776453,72.18666654,45.22938414,51.30312612,66.36757976,58.67052287,61.21281006,64.86090908,74.43953031,27.69559874,49.07053265,46.47664605,74.87197076,54.22513875,22.22253354,76.29120672,80.46771264,77.90950275,42.03556709,60.76580837,52.7723049,69.24382116,48.89453235,45.77678016,59.33371023,45.97350499,64.87968267,82.50538544,38.14764136,72.83831141,73.40676608,45.55861267,85.05411421,47.25507326,65.79163265,55.7900505,81.82282065,73.92729427,16.78342454,37.84878489,68.48074535,46.60176495,35.85481855,48.89209142,56.45431501,59.13344326,49.88551841,66.13264192,50.56720434,79.90320142,71.43111072,69.4162265,43.11520949,67.01150755,72.9003371,19.64841392,65.02234059,85.61069744,67.69773309,69.44112902,59.36538433,40.14633277,56.70318548,77.41884531,61.55558444,75.63805029,58.08063927,78.66855102,59.58298455,57.64329066,38.30140504,59.81100253,60.10884822,68.41491461,63.23539021,74.14674085,44.33003533,77.86452318,37.38851947,68.81735371,65.57687598,68.20644834,41.59781737,32.2113757,60.78435947,35.55205292,52.85746992,41.88116952,25.07504585,56.89427436,36.8131421,41.34670924,46.24633838,72.3346688,65.36646371,75.13905651,67.75865668,73.43972447,58.55919447,83.96682863,32.41591138,55.41015026,72.42453813,72.72797433,70.87302949,75.25396879,77.65541557,81.13597371,57.3499775,33.13970514,46.49155734,58.37410729,19.38245892,63.51075763,27.917376,60.45017113,88.64752064,83.63246912,75.30558301,80.10059285,69.25995424,63.05393443,74.56195243,22.82802615,47.61574262,59.26445341,48.40262784,48.7208288,60.62708151,38.65311657,74.93212898,58.97232229,71.25853165,71.86963824,85.81106514,32.46214781,34.39849208,79.82155042,68.82469666,65.6168867,55.53161299,66.22250021,63.44832028,74.31005952,71.22818046,58.13351928,65.234748,46.32090121,70.38880051,53.2001884,71.35889338,69.18342212,72.907738,61.94745814,85.49752908,61.23910036,77.08671994,12.84741896,44.46553006,39.2552558,40.03572649,45.83028172,67.60739434,80.84311653,31.70033362,34.29407129,33.03160491,71.03752031,64.31755495,85.19174077,80.94737868,41.38876989,81.58828294,54.52071805,59.23848118,42.82665379,59.86360594,80.35030996,35.80065952,84.39486143,73.08603944,42.09392643,68.57023929,81.7615986,35.2049122,80.58742015,35.79100478,73.2617805,78.90880392,81.15182193,36.57203564,60.24732064,33.52747447,33.3109383,73.2871969,49.16274695,74.23857969,32.39455916,50.03663368,76.76894913,58.6019869,48.27592791,84.64092301,76.84770347,61.35723986,39.94130488,35.84554462,61.87958706,79.62200814,41.86511958,82.06814872,59.57005476,57.42369957,45.69511617,78.07887577,69.70824435,33.31183116,41.73805048,55.81886138,23.55010764,77.34414869,35.11237706,42.62275653,69.41243219,76.84727144,84.24023513,34.9428565,82.97373939,79.52574354,76.89563177,36.8978559,48.49152627,79.98036955,77.41675496,75.34320423,72.87377653,74.976429,81.15374954,62.03332704,41.50072486,70.48308135,28.39789937,40.74548647,28.7127553,53.78717611,43.23353276,77.70634749,62.35571073,76.8429007,70.23422178,63.73010163,59.433062,39.35286369,72.13752212,69.42807018,54.57121564,76.09517337,33.75078251,82.05191584,54.29869819,59.6828573,51.91627138,66.23786165,69.99223401,78.6348898,52.86148949,69.57276529,87.79690211,83.08753505,66.19214151,85.86127994,82.28723959,41.07679451,37.92502613,76.33607771,14.52944769,73.65620171,56.83521229,22.61036293,61.34001966,58.1469709,44.94069425,74.15825945,80.52063657,75.66775197,38.06871,82.89956251,43.85749566,74.90407181,69.71001683,76.51552432,46.22123877,75.37858726,78.29309578,50.84016338,45.27656698,77.15570647,36.52093822,59.41883724,74.38915055,61.56514781,46.25018921,60.17168756,52.42000846,80.09143307,68.0549615,48.56292151,77.05891583,77.14427322,71.25679294,50.78415271,48.68247524,88.38930861,41.65220016,63.56433753,70.16564669,39.17374112,52.97205769,73.14939787,55.47495081,44.00711164,61.81305569,70.29505218,72.0366782,16.29592946,72.99788327,56.07676708,84.26893132,27.52756733,51.60316101,68.07781155,70.5053362,58.07220374,78.80579101,68.54286056,47.72777598,78.06175139,40.04299929,73.87545543,69.82929776,81.24804971,35.52457093,76.06388945,47.35052864,76.67670807,49.44779833,73.79785392,71.24368511,30.46800959,80.94349607,70.61991877,53.0533439,59.27952627,34.0317159,45.87850172,41.51678328,84.45299979,58.47890268,55.94439124,45.83755934,80.5345711,65.78939095,50.05185763,73.68376624,73.87357216,69.99304898,59.65411301,69.7755436,21.56511298,55.1956348,61.31784555,37.12358867,56.67800115,40.44977933,54.25145483,73.74766041,42.81599564,60.08763767,52.74078645,77.76282944,25.16056814,76.84033069,69.46588332,52.00622232,61.34302088,64.73965733,75.63767942,76.29345902,76.18526292,70.29107233,64.66411565,55.18206326,80.99113517,58.25749003,42.42651975,77.54425959,75.12903379,82.32683181,79.27238314,55.78920311,43.32857727,37.59634032,74.26244726,58.95198463,41.91608018,78.96983382,60.25218961,58.20630968,55.13338618,59.88638264,69.3966508,59.33803418,72.88938067,53.95117749,70.7878768,61.67683692,55.56340072,72.17027367,62.26159681,70.37134537,54.38999304,68.47760402,75.90962913,49.88291447,51.3609581,78.93690847,46.68249943,78.5302763,74.69470359,44.32515327,33.3673599,35.97510575,80.08024056,48.72175873,58.85253661,72.05114335,43.44958911,73.16006591,77.4131306,74.6366101,60.75053929,42.69250925,49.39039875,72.83043808,45.42603469,44.36589129,43.6733782,72.46771253,62.93709798,92.16021389,48.55072676,64.65625758,77.82671488,70.94869044,27.18133273,52.00786749,61.47254654,77.98370383,70.56530254,63.73968494,73.63864088,64.35972807,68.89490173,51.5200957,62.97003081,72.52952086,65.41006673,65.6868049,67.65455388,53.28947286,51.35950801,54.3422804,72.55788113,36.32600799,39.02459544,46.89317462,69.18498664,68.1061195,88.45333804,47.39617582,85.94132497,81.02445436,71.25599519,80.27202846,28.58075646,41.73868758,66.44077632,72.47342308,34.37677793,59.12341439,25.45657833,83.55150179,81.68871341,77.73383022,44.48084094,73.87462423,62.16471122,70.27956383,26.40411268,65.60136239,31.88238376,62.15186306,77.30797946,78.74015107,71.97580957,78.24165922,72.14419173,45.02966709,79.10408901,46.55635844,72.53761306,20.53781721,77.02432674,57.82421037,64.95087335,44.73445774,39.56358018,79.85116035,81.5440601,80.28402948,46.78709313,23.58749079,39.75974129,68.98450905,31.72170383,74.512961,60.24605324,34.60665745,71.83144515,72.8817977,77.88742,45.88463912,37.58473125,69.56637667,40.86725836,33.6396263,72.16817033,75.96328176,44.92153885,61.60978333,83.61314264,63.06237682,50.21706989,71.11718564,72.22259515,32.5002886,83.47070868,69.8751735,70.29694194,35.25374121,38.41372298,45.90643055,75.43674267,22.70772344,58.09119958,75.66745256,39.11291598,72.65384615,18.89374828,59.86396508,50.26414032,75.73672817,60.13544298,48.2184975,72.3053928,79.26206336,74.56062256,68.08576998,37.80077208,92.67000121,42.84536625,55.37725756,79.6363816,41.02388732,71.54646995,70.4675833,33.60671607,75.64461103,43.21798842,56.51268685,32.7668103,70.83080756,41.85747799,39.38431375,78.0800459,82.45429158,64.57514571,61.70613662,76.85140236,52.57608041,80.32730172,88.49794143,78.21056231,74.22620876,72.24987709,58.42904569,25.33623591,80.21117937,50.69267003,49.23654159,63.37495113,49.5308918,22.709324,77.51551279,67.18694206,84.65319335,77.55589275,35.3580817,42.47462412,77.94247849,35.81211671,73.60055566,69.55518918,64.62542209,80.3493683,65.07870219,57.12605379,71.91418093,67.7729284,68.42087114,64.5280068,80.90731988,45.99306794,76.97481646,85.30985876,75.26573247,71.23626021,48.23262283,63.55167998,54.89838659,68.65194504,30.65123256,63.46132368,39.37973828,79.16413334,65.4908603,80.38014095,60.21732691,70.62600876,51.3224103,73.98002082,46.15464471,48.55219664,77.39418092,73.33199416,79.99118427,30.86706905,58.76585672,52.89939777,68.15206722,76.13124553,30.27456065,51.26979001,71.3761916,76.55185502,41.0027876,57.77277551,44.36463025,37.83096411,26.53833562,78.03882167,41.16629322,47.707213,36.27106381,89.03944438,81.16567117,65.34727561,41.50400805,35.66878337,65.43719421,72.90635475,59.18382162,50.24481921,26.67744209,63.53275431,81.66122184,76.96508208,76.71187553,36.04934423,61.07638747,78.0017754,30.11855455,52.24681469,31.32730353,28.31648249,49.21071555,73.78591322,63.66895266,70.80192241,31.17745874,49.46926324,66.30514053,48.07384501,70.82790978,27.47126927,66.89558658,71.06620674,62.25713922,65.8602719,78.00394741,68.50626804,65.99423893,34.79860427,57.99538492,45.72409869,46.46878741,71.88026099,75.27715185,37.35867359,73.85694278,79.83871502,63.08367629,48.99672678,51.10550336,39.37850893,80.31291952,45.38203927,61.23227557,46.68257274,69.69953038,70.99504866,44.4492696,68.14990052,73.60866083,64.52486225,38.99808801,44.42136416,52.76178883,66.13220932,44.51584914,57.06588149,44.82768117,69.75351042,58.75739993,76.09377686,50.42564187,70.97326029,52.26099642,74.16798765,84.92606151,50.06423502,68.06784299,68.06318944,63.25842075,68.38216785,53.06575227,78.77307448,76.04587177,69.16932407,53.63254483,39.67213659,41.63649025,43.65566814,80.92904313,82.33232019,34.21722051,82.28734706,30.22719309,21.96180711,61.57588088,29.67315372,56.47991626,51.27816938,62.58604833,71.33120677,62.6495594,57.95647084,37.03785832,65.1930766,57.35563229,40.50424019,67.41886716,37.83063518,85.63245081,55.5653621,79.25902279,42.27556773,72.65613581,56.51048492,53.01012988,56.07277564,44.31868179,46.66272841,48.9194452,43.01134907,68.54370287,42.53154821,42.72663483,81.6309284,71.53666948,36.42910118,45.04011474,71.49569226,25.21627072,81.00673895,38.69966064,47.38660558,57.91754697,52.64530642,73.36794422,78.01227582,69.1979925,69.89500159,68.06814771,58.05396515,70.35345214,39.31365099,54.73547681,41.6244057,46.12043761,83.23969282,43.28533079,68.81929249,69.70691484,76.92190831,38.90822733,73.06812628,64.91529633,43.77587124,72.94189842,77.3788173,52.67524284,66.40288858,81.29167163,63.81949611,39.46268848,67.12067288,73.52868332,30.57410288,50.37983055,81.88120603,75.72057827,82.88453197,71.99996904,62.08376119,66.30107161,50.06835307,81.81107983,70.25720436,48.081366,47.85579683,31.22490069,74.66514717,47.79828197,47.76978257,58.87157326,79.1924489,40.34993455,46.48286131,62.33321244,55.46858232,59.51992106,52.22451055,64.02230494,55.63445697,50.21876453,68.24153276,75.4769599,66.83508717,81.47325637,59.7096747,32.22837829,82.69103018,48.40361801,31.31914647,50.14113252,37.14741249,57.00792268,70.38077637,67.49360213,11.35878286,70.44250197,82.20680151,76.12048214,42.85649452,71.81859072,63.12343824,52.48117641,71.43563947,60.9858005,49.76342424,42.42631376,76.45193987,55.06508767,45.38072405,75.99672366,39.00891054,60.55035744,52.74259788,52.05354485,87.03394495,55.23808498,65.30349166,67.79279184,58.24541177,69.01188368,49.45561628,70.32342395,81.94437251,43.71412366,67.17995064,53.20189573,79.43540535,79.89208657,40.75962251,54.05193682,40.45845348,74.14450549,69.16150644,52.2570155,71.15179137,82.63340245,79.15619359,43.42481886,40.47607724,79.22374232,51.70535016,74.79410967,77.61558047,85.48354645,70.86694528,31.265869,33.10366943,62.05555703,76.90545848,63.03183407,45.0504169,79.96462207,55.39693153,74.39716968,56.75217427,71.75834145,66.05025286,46.88858509,80.81136318,72.87060131,22.32354401,49.53578579,79.24386684,74.5032521,29.89323282,76.82140278,63.90533393,63.71772668,63.48237744,43.33785451,74.88961808,78.19515255,66.44815408,50.22320675,80.81498212,70.36804071,43.4729089,77.83680093,77.34961613,69.95580108,24.75834362,34.37518706,68.9080176,53.31519243,66.60299063,77.79413325,37.33032336,38.99396419,52.7480616,70.67000533,72.99905964,52.15284956,67.48371751,69.36369064,35.99386055,47.87989505,76.90846497,76.78422645,50.91457015,74.6429346,25.92488437,35.71906217,35.83277912,74.65909899,69.40615447,46.67366368,69.6648371,22.37192361,55.66523458,72.85037601,63.05610216,70.96861177,65.02523409,50.86769788,77.17657947,46.09019076,46.48713888,78.22099875,62.72658268,56.64218149,74.26886909,74.36874097,63.37981076,77.57495108,74.76033471,64.90259302,67.67357717,59.36335988,51.62083306,38.50646181,70.982934,50.06918089,69.43952822,78.41809686,73.51572637,68.50032796,43.90003949,67.74469565,38.23652631,42.87083696,53.9131331,29.9623745,49.63780236,24.82062529,67.74507042,37.20450972,78.36284122,38.99088072,60.26291377,68.94239969,72.73329939
