Loss Days
228.3214477
54.31943612
54.07718055
542.9992459
143.7674511
366.4072661
268.2959488
61.86637166
220.1102731
813.6037349
213.6631028
228.8854269
60.9418828
33.32164651
198.4660953
87.55532439
24.33322953
732.1018263
46.70779839
318.8548678
35.45997505
140.2972826
129.5157219
67.12271387
74.60008463
30.18156007
19.17434577
107.2989598
97.45655226
132.3119532
107.7882212
267.9215584
120.2176674
130.2275634
474.2454446
46.51216655
283.0501321
55.33999391
81.42035784
271.2128896
37.35248723
286.2868262
50.61429907
101.3627631
170.6942983
33.95525821
80.72478846
429.5897998
112.8342406
37.6040015
97.44975264
99.10871303
184.9225429
59.45394886
46.34790235
201.2456356
549.3425416
219.2552594
49.50263841
263.1112499
177.9670597
97.0031218
205.8281548
96.4076646
143.0312189
64.50905824
138.5412608
68.18274473
53.1809123
23.83422617
55.91527465
116.8601186
31.97784239
70.63847983
355.6945735
98.57412594
125.1944088
323.7705251
24.30427286
71.1814936
36.72697648
79.98941561
73.89718005
393.9963494
100.277044
263.8984467
500.9743786
117.1891782
32.39761783
571.8757434
52.8783432
47.56586718
510.7267051
72.50497819
381.4680608
75.75564118
54.43571011
385.9729377
55.03169774
647.1887033
50.97533301
59.61643282
45.63006657
134.3994894
105.8291879
206.4417583
99.3584049
109.6201461
19.11933974
53.08908572
196.6672569
67.95442394
61.0370589
313.7276559
82.59452854
114.4830937
118.3302529
14.5785496
84.13667419
520.2897912
79.04667758
138.5709688
202.0529655
83.7767053
29.58390572
179.7764309
40.98303283
27.90102411
129.4662097
339.7999632
43.35646059
59.40400548
22.58494615
5.56219915
348.5640839
10.28504167
74.11083521
420.4186741
165.5338999
55.525223
70.15746603
253.6398483
58.1331779
74.86962915
255.8878776
97.64917362
60.34186202
226.8958212
178.1860335
429.0256392
67.7429134
261.3101203
36.27589572
473.8077616
77.95164286
78.35144548
148.6782001
71.98676608
124.1675215
22.18931586
60.14182768
427.2698749
58.00004296
36.21648126
57.57459016
69.10515606
53.3341407
150.1674174
242.7700749
195.5278617
53.22962741
324.6573361
300.2775008
61.50531372
87.73015773
72.67590235
126.4655124
119.581742
436.495288
79.01883896
144.4964865
341.0589575
45.88972325
60.9199177
127.1244181
159.0528169
123.339686
34.55493258
256.0067723
107.6383394
41.89444219
54.81588797
441.5832498
129.9363779
105.353014
158.4785262
168.5302038
165.6569085
619.448944
68.6820028
45.24308869
34.43571443
58.99127291
34.16792695
100.9430553
106.3617925
18.73392121
67.93255085
78.1444468
41.2917832
79.55629703
129.964618
144.6461235
223.786808
46.41573763
133.884614
101.2181887
516.4059714
172.0719224
176.4867828
299.8553253
273.6967805
36.655359
48.42861039
63.56000367
464.5771781
109.2150987
77.67322969
307.1198366
119.3350816
173.3829879
61.54397103
104.8196275
279.9656299
362.2596665
220.3744776
208.0179244
134.2272925
25.69878379
58.12441094
110.2872834
90.97910558
47.0557559
35.56819325
102.3436618
171.9395182
232.7777768
68.24190945
23.99346085
235.7161694
125.2449212
311.6798404
188.9948547
314.9043409
547.1618551
75.89919394
60.08333403
62.62850603
29.1246249
471.697283
97.2712401
75.11656448
306.5922508
261.2469562
80.04430434
105.2659927
135.036455
174.2154251
38.58929397
506.1949349
48.50483847
28.10060322
9.946375996
49.83798504
77.15613893
59.74059484
40.68637164
77.897791
112.5392026
567.402651
70.02776615
25.07977485
244.9538466
290.9441218
62.01496332
113.4169863
192.0002255
40.60545318
188.6913001
466.1515161
38.48187156
111.1918348
66.18256852
92.72481764
65.94989728
83.42976205
168.9090063
116.7015339
260.4421993
73.33820467
136.0748319
57.86300903
19.83786624
75.35154918
38.18088936
210.8395576
323.7258909
142.0781708
559.0744704
354.5236701
55.93643463
59.23388068
14.42091292
80.1645469
153.8260107
367.9018559
208.9915236
542.4152534
223.1779921
145.7089384
56.12886763
60.90523374
152.5508789
55.09350496
83.05293148
217.6022332
359.6758495
129.1298008
198.6073997
80.56379663
112.1400342
42.23056144
226.3494371
59.69718608
10.39939553
177.1251394
95.46258023
266.735343
20.48262132
84.1581078
39.65611669
64.74779461
39.92478213
384.8356141
65.71377757
225.8173842
314.0074274
140.6623323
177.5561264
27.32095232
175.5010982
133.0625405
88.68594748
119.740399
76.57326019
194.1650796
148.9137649
72.61298122
162.4979217
129.2243276
111.8199625
47.88974821
269.6338404
82.24710609
54.1832984
38.04473408
29.6208187
309.063155
97.98405374
47.29890168
87.2158657
180.3092287
131.7924134
176.7482294
33.75616538
71.58417951
656.7677616
49.58127626
38.70421905
177.4629467
510.0807371
156.3263302
378.4872647
60.94881363
207.3310888
988.9371118
86.37696044
232.3834913
114.4555942
95.58758316
60.80402682
183.3470298
49.27698473
156.1989263
360.5227685
100.8039171
225.2872292
60.01271398
83.0597716
19.02474104
117.0163449
40.51994058
163.0658977
45.68731053
151.7514185
196.4451412
55.52271079
62.21269016
52.50237808
6.044451088
789.0850168
179.1860822
71.31266701
67.61318993
117.9965569
76.45923166
38.23695787
61.33581323
281.8046219
89.74805262
162.5226873
32.60547088
37.4791013
72.63865327
169.1252201
119.0392006
63.12763826
255.7417481
150.3071324
119.8982973
48.18335696
40.53751866
161.6934382
62.24564953
23.0516902
38.37060027
22.77965594
119.3462261
114.6129274
112.448678
12.17771717
385.212054
21.17054848
383.886244
140.3069214
41.18030552
266.5245661
189.3807552
35.08441814
37.00777638
194.7359738
119.9765493
97.49225652
84.50262411
153.42205
137.2411574
110.140713
47.1830986
74.7185872
273.2241215
80.09501527
112.6008012
60.94116319
68.24237797
88.18818283
83.59036106
1083.923073
615.6559552
217.3859781
157.0009089
199.7039498
328.1136618
57.699516
16.5228115
229.3918288
277.8698882
121.2188471
52.23088056
57.65490765
248.7281703
36.82053745
106.4525947
272.3541937
124.7637113
73.1119985
62.75935818
105.4546983
33.14262089
17.77010511
431.8667026
448.8432151
65.8801493
173.3165161
22.82171891
105.3433738
33.53889971
110.0041298
156.3210269
523.1626228
108.8048257
31.04694685
33.63736615
198.992401
39.27824938
44.59847865
148.5146726
88.23402907
242.1167922
61.08986551
13.88444804
125.0478552
24.31714861
100.6835204
39.35232452
25.84263521
56.05542312
27.96961599
576.6909334
92.2797977
39.61998678
296.4950836
98.4213396
412.8631454
64.37884513
10.91570623
241.5732899
94.73491189
115.5337993
139.0853433
343.0845867
77.65258068
102.5552945
100.3169694
17.49658712
36.83174815
65.54291231
273.351255
21.27138304
473.7076882
75.26761928
134.3447587
273.7408617
47.68064527
62.34011098
131.0571961
280.7695652
311.8416013
112.6549683
44.8637908
139.2178477
103.6716355
159.6323308
203.1636087
552.1079753
122.3791484
377.8328864
264.1702802
12.87513429
142.0061188
153.6979386
61.2581815
33.18654992
117.7466252
115.4105526
159.380386
33.11626884
22.86995865
69.4940733
95.88974002
109.71088
67.11290172
21.21019735
117.5601033
481.3115373
76.71810491
96.7653466
111.4499447
48.45896249
143.4085466
105.7181644
135.1826634
1119.761092
83.54847297
66.52410555
308.8216551
126.6133865
235.9896902
206.8379086
92.59639538
57.7608487
352.7401081
133.5769222
116.9858236
78.44624077
20.66414927
14.469909
244.7466626
119.1051904
120.356331
27.10530535
238.8269309
33.13777052
62.66626643
297.6445917
240.1669029
589.521537
54.34551639
203.3172204
131.8575987
26.08337145
93.78227802
171.3276179
155.2595204
192.7752108
60.27167699
72.72200579
55.2397849
311.2664858
137.9365621
109.2094592
24.72727545
396.0649769
179.950586
95.73481882
395.618705
138.2374872
95.07175656
266.2492873
