69.22272993537192,52.43869820000139,51.5771559572399,42.60919964405997,45.6735860824203,28.925188754483813,48.241095314162735,38.07613925249256
65.17256897812396,42.00015637484444,49.71464729613336,35.333767943232736,41.09674505480055,21.012520166324563,47.01869060976261,30.505382041820326
59.55152925181879,31.683483577148568,47.49762543614519,26.69565293960363,33.83864461809312,15.516930624384962,45.119144377001454,21.425719251496083
51.400823205351344,26.398500327718477,43.70111485634384,21.885358862737395,24.564854570130933,13.547925940562584,40.955592422740054,15.827468449609102
44.28238797826473,23.387920171065062,39.262916218194604,19.048561275526062,18.127252097742144,12.554531408051243,36.44100771750581,13.273620809349842
37.89107339978038,24.21049028264254,33.82129568843418,19.53987001014905,15.339198143368991,13.32928635382061,30.070294397872168,13.398023323037936
35.53323676425873,24.12340938828412,31.52928698189791,19.651421820061014,14.510174014022747,12.881957999247502,27.40271863632592,13.159583106593416
37.078232282950644,23.794627327220724,33.13210213891112,19.315253782589178,14.725791838560434,12.962507267121786,29.227307564571795,13.130140899260494
40.39504811688584,25.866415555871207,36.04665628418884,20.704152215631776,16.23775266866609,14.171894994046784,31.668812474531745,13.898388678322315
43.12730922996869,27.783664530786247,38.04553520385651,22.498326365575817,18.285730516638374,14.888420441652919,33.594572869913236,14.931127975984587
46.434509034504,30.989541287511408,40.811706495770395,25.180658402253655,20.232835384616372,16.83658999963928,35.9892050476675,17.255499729276483
49.29637582056877,32.87154696201211,43.00479978693732,26.623894222884303,22.180422945756597,17.96245668482456,37.98272171068007,18.27167396562478
53.02463543912352,34.73159859839623,45.81975961980617,28.284348387787997,24.847954530480422,18.91054085261008,40.695964037358806,19.70170298417395
55.84702959600773,36.654199623732545,47.48707992474987,29.95107092412465,27.74958405908447,19.96815421645237,42.29393003161419,20.894286020320994
58.41858788811694,38.30646216750221,49.140103299780506,31.33767869164709,29.909582683913285,20.81116853128239,43.653261462983934,22.13915148347927
61.030364632230864,39.77789060398711,50.8770765861303,32.72096374060283,32.11241110134812,21.48116451415653,45.62122735496663,23.613427542337302
65.04662260123673,42.52903012929605,53.03139593499147,35.2525193969296,36.12117126667898,22.63251776993956,47.875983899070484,26.318788753061835
70.98456309474966,48.95597524985466,55.22212703605562,40.843502782481494,43.58008844610151,25.68645877856734,49.87896147423859,32.47768544892953
73.80849150866113,56.615117168323536,56.17709860912261,46.58310229010486,47.255511780691286,30.823526762890932,50.860851912981175,39.407100637388446
74.6450082025143,62.165614404421355,55.985716235970116,50.25031294880034,49.08060910175203,35.26998704485062,50.71204810503954,43.864045390312356
74.24792628155853,65.46247709130317,55.01772482539812,51.61969636191511,49.6879713830986,39.110751186081686,50.30203964456131,46.28276695746824
74.25129695896663,65.84340443057239,55.09030804428393,51.816019595404946,49.598515444988124,39.37198971652827,50.2720615685111,46.52144167350037
73.08001700919205,63.57140377440367,54.08213669965575,49.942406676491586,48.94608052728848,38.06855203417723,49.88441409392464,45.012735976726
70.54726441293032,57.450314584639706,52.25207711782345,46.06970799383584,47.099280572459946,32.630189391905354,48.786595618041844,41.688253046461284
